comment,season,user_id,user_name
比第一季笑点要多很多～罗斯和瑞秋分分分终于在最后几集合了。钱德勒真的太好笑了hhh,2,556,阿默沫
你们究竟是怎么觉着它好看的！！,2,592,舒农
一生大爱,2,607,看云闲人
钱德跟绝望主妇里面的莴笋有点像,2,612,momo
培养出感情了，讨论的话题，衣装现在都一点不过时！！为什么之前一直没有好好看下去！chandler帅！,2,615,??????????????
2013.2.27,2,655,青年阿飞的野望
jennifer好靓,2,631,N。
哦~~~一发不可收拾的喜爱,2,635,批评叉
各种失而复得，得而复失的一季。,2,693,高玉宝
比第一季更加精彩，希望第三季青出于蓝。,2,608,Sunman
I'll be there for you~,2,619,啊么吸溜
When didu under me,2,627,悉
TBBT坚持到第六季最终承认实在是笑不出了，却在这时看到了老友记，没想到是这样一部会令人笑的趴桌的同时还偶尔让你眼眶湿润的剧,2,645,E=mc??
每晚吃饭必备。结尾真是，Oh，My，God！,2,666,NeonBible
即使在那个年代，老友记的着装品位也算不上得体,2,690,godeau
I will you guys.,2,602,deepsnow
太好看了,2,605,莉莉安
我已经猜到理查的莫妮卡会分手,2,658,尧尧
Rachel和Ross的事每次都要把我看哭！跟着这6个家伙大喜大悲的感觉真好！,2,670,MOMO
好几集很经典。。,2,687,脑子里面在养鱼
第二季算是开始渐入佳境 最近剧荒在netflix重温 每个梗都烂熟于心 很多台词都记得 但居然还是会笑抽 我觉得我能看一辈子,2,696,蹩逗我笑
"第二季确实没第一季搞笑了，但更温馨。印象深刻的是Rach小孩子气地说害怕Mon被Julie偷走，“I love you 55555”,三人拥抱；Rach怕Ross听到留言情急地跳到他头上从背后抱着他；Ross离开了店又回来吻Rach以及Chan和Joey分了又合这几个段子。",2,699,...
Friends第二季延续了温暖、甜蜜且欢乐的理想生活氛围，依旧充满笑点与感动。,2,714,Maxthor
才渐入佳境呢,2,728,juan2m
暖心 经典 神作,2,757,Iino Michiko
光靠看这个就过了6级。。。,2,788,X在被人道毁灭
好男人榜样！,2,792,科普段子辽叔
一个人在家看得会心若干笑,2,701,lushrene
Joey跟chandler实在太有爱了，最爱依旧是菲比，多年未变,2,708,变形的文科生
hhh公主的金色比基尼梗，Joey搬走了好在又很快搬回来了，Ross和Rachel终于还是在一起了，一直在等什么时候才会有Monica和Chandler的感情线啊，Julia Roberts客串还是挺美的。,2,723,仰望星空不好吃
乔伊和钱德勒真是好基友一辈子啊！我想我是真的喜欢上了这部肥皂剧了！8.6,2,724,巴喆
251002-5 - 永远为Phoebe消失了的“friends first”和“no lies”人设而不甘… 双R线此时还很美好，喜剧居然能当爱情剧看TvT 另外，造型师是下线了吗（尖叫）,2,747,莫长陵
正在看，很好看,2,781,白阿毛
精彩！,2,797,FUNNI
我们的生活与他们类似了,2,705,哟嚯
一共10季都是我的绝版珍藏,2,713,西西米
那时候真好13集的茱莉亚罗伯茨真漂亮,2,720,某某
我从第二季开始爱你们~mua~,2,726,Maggie啊啊啊
我爱20集中两女生打架的那段。还有后面哪集中瑞秋和罗斯吵架互说我爱你的那集。,2,752,[已注销]
这一季明星很多的说，我看到了罗伯茨和查理辛，还有波姬小丝~,2,763,昕小宝
重温删减版，还记得被剪掉的内容。弹幕好多道德洁癖，不就是个喜剧，这么计较为什么呢……,2,702,空条奈奈
Ross Rachel终于在一起了，经典的那集是罗列优缺点，Rachel一堆缺点，但是Ross就是爱她。Joey搬走又还是回来了。Chandler居然和Janice网恋又在一起了。Monica和帅气大叔Richard交往了半季却因为对方不想要小孩而不知道要如何进行下去。,2,709,Sissi
两个派对那集是本季最佳。,2,506,coie
我爱他们！,2,514,赫连血柚子
Ross和Rachel在一起真有爱，Joey和Chandel更有爱~,2,524,Petrel
GOD I LOVE THEM,2,558,七叶
no ps,2,578,木头
算了真心看不完。。,2,581,松田龙平没良心
Thank god even crazy dreams come ture.,2,582,恶隐息烙
瑞秋，哎，真是让人对她又爱又恨。,2,597,泥馒头
精彩依旧~,2,503,捉迷藏
janice好好笑啊哈哈哈,2,512,凹凸曼|??
总是被这些人感动！,2,513,撕皮大盗
菲比怎么看都是个怪女孩。,2,515,机器猫
越来越喜欢Ross！越来越！理想型!,2,528,微热、
RR每次在一起都很不容易，但是又会很快分手，真是一言难尽。,2,530,荦旯蒯庖
Baywatch,2,536,YC.Ian
笑点都很集中与某几集,2,542,mondaylee
每个中国女人都爱Ross。,2,573,Lynn
yyds,2,577,猫不然??
很好看 很温馨 很羡慕,2,533,歹戈
想來這一季我看了可能得有5遍，那個時候每天在宿舍放這一季。最愛smelly cat。,2,544,紅燈
我好像看到查理辛了～,2,553,璞世无争
这一季开始出味道！,2,560,??阿妙妙??
菲比你为什么不和钱德结婚,2,579,Tracy
罗斯瑞秋甜死惹 莫妮卡未免太理智和勇敢了 为了自己想要的生活甚至可以放弃爱的人 令人钦佩… （不喜欢孩子的我只能尽力去共情,2,596,知更
刚看完这一季,2,517,Ikily
每个人都很有趣,2,518,romanmessi
开始慢慢能听懂些了，真的是听对话的利器，剧情波澜略大相对于情景剧来说,2,527,犭星犭星
重温系列,2,543,小野花花
季季都是经典,2,557,电影控
瑞秋~,2,559,狂奔的干锅兔
i was deeply impressed by some of the jokes.hahahah,2,562,Whatsername
"罗斯刚刚跟瑞秋在一起，发现自己超像Monica。控制欲超强。。。The list罗斯电台点歌&Joey Moves Out事件~噢！男人的友情啊~~~呵呵，还有其实我也想要个查理那样的老男人T,T~~~",2,566,无名指
越看越觉得好看。,2,589,末末
很难想象在2022年还有人第一次看老友记。,2,590,？6
两季，弃。,2,598,齊克斯尼力佐飛
各种给力!!!,2,618,【Kìd〗
我是女版钱德勒。。。。。 爱这六个人,2,625,赤膊姑娘
ross挺好的啊！~,2,657,GuvGuv
二十週年。,2,673,介意
不看这个是种遗憾,2,682,夏荞
最好的一季,2,622,Eve|Classified
最喜欢当然是瑞秋罗斯在一起了和钱德乔伊这对基友的分合。莫妮卡真不挑啊那样的大叔……菲比依然以奇特方式维持存在感。,2,628,支离破碎
最簡單的快樂最長久,2,651,"杉小爱|好姑娘,咱们走起来"
钱德和乔伊完全诠释了男生的友谊啊,2,660,子皙
喜欢Pheobe~~~,2,603,杜比嘟哇
渐入佳境 越来越好看,2,614,Stephanie
我能给十星么。。,2,621,请叫我船长大人
ross和Rachel终于在一起了~撒花~he is her lobster!!!,2,626,薄荷冰美式
《老友记》有多无聊呢 让我边看边补作业最后沉迷于数学的海洋,2,641,VVVG
常看常乐.,2,668,弁財天
终于看完了第二季= =,2,676,约翰柠檬
绝对经典，笑料百出，第二季主演们还是颜值逆天期,2,678,superhui
i'll be there for you~~~,2,683,度過漫長歲月
看到第五季,2,684,NAHTE
重新开坑的结果，就是要继续爬,2,606,随心由己
以前新东方的老师说：你们现在的孩子啊，应该去看看《老友记》，看看什么是真正的友谊。,2,613,重瞳
开始变得非常有趣了。,2,617,忘记
在最艰难的时期，有《老友记》的陪伴，仿佛生活也没有那么难了。每天虚无度日，至少还有22分钟可以浸淫在这个世界里，满足了。Ross和Rachel终于在一起了，默默暗恋终成正果泪目。Joey和Chandler真的好基友，羡慕这样的友谊。Phoebe大神就是最牛的，Monica遇到真爱，年龄不是问题，这样的浪漫也好磕。当老友一行人来到Monica所在的新餐厅，一起欢笑，就这样继续开心下去吧！,2,643,霍格沃茨在校生
喜欢Chandler呀,2,665,Mia
想看又舍不得看的感觉,2,675,聪花儿
不看了，太多,2,686,江湖豆友
7集 看到他们在一起 真的好开心。8集太虐了 都没法再往下看了,2,698,M.差
喜欢喜欢喜欢···最喜欢菲比和罗斯~~~~~,2,759,Oliver
一直觉得Ross和Rachel在这一季里很有爱、Mon的男友是个很有魅力的大叔、话说我对大叔神马的最没有抵抗力了、Chandler和Janice果断是又要纠缠一阵了、Joey越来越脱线了、光有脸木有脑、Phoebe越来越养眼了……,2,783,隔壁六楼李阿姨
"2012.08.13刚巧跟爱三同步观看，各种撞桥段。。老友记剧情的流畅感，娓娓道来的感情戏以及开放的性话题。。。爱情公寓无法涉及。。以及，其实现在看的话很多笑点都一般了。

2022.08.27十年了，再看一遍依然觉得好看。身边的兄弟们终于都结婚或有对象了。",2,761,鲨鱼
@2019-06-23 12:16:45,2,767,Vivsion
极力推荐,2,791,我家狗狗叫娇子
这季Chandler巨瘦。。。且爆帅。,3,800,Daisy??
哎哟这一季变成Chandler的粉了！,3,815,望仔放弃减肥了
脑海中挥之不去的smelly cat,3,825,Shiruier
用生命讨厌rachel....,3,826,moss
这绝对是治愈系，不仅仅是喜剧。接着看第四季~,3,833,九個9
随着ross和rachel的恋情发展，这是一条线索哈,3,844,Aubrey
罗斯和瑞秋的感情戏非常烦，而且为了制造冲突给角色降智就更烦了。,3,853,珀卡
这一季 Ross 和 Rachel 的感情戏有够狗血的，中间还冒出来个绿茶婊 Mark。感觉编剧是有意地在根据观众的反馈来修改剧本，Ross 和 Rachel 吵架的那集看得我异常煎熬。好在后半部分其他几人的戏份还是把这一季给救了回来，尤其是钱莫这对终于开始有苗头了。PS: 结尾几集有几位熟面孔来客串，哈哈哈，有种打破次元壁的感觉。,3,871,Chrono
不知道为什么觉得没前两季有意思了,3,876,CheeseFairy
哇，很多明星的知名度和我说认知的有时间差距哈~发现很少出现黑人，因为奥巴马那时还没当总统吗？,3,882,ZLY
10/10.瑞秋和罗斯的分手让第三季的活力和热度更高。27岁的钱德勒太瘦了，在我重看第三季的时候，新闻公布了马修派瑞的验尸报告，没有毒品和酒精，54岁的他是死于治疗抑郁焦虑药物的副作用而意外溺水离世的。而我正在看着他在剧中鲜活地卖力地逗笑观众，我想，视频一旦出现在网络上，就永远不会消失，欢笑，悲伤，此时，彼时，就像时间隧道的两端，回到未来，永恒存在。,3,884,生活在别处
Ross和Rachel这条线真的太毁剧了,3,812,Mr.March
"来美国后再也没看综艺，于是重新捡起《老友记》当下饭剧。第三季，Rachel找到时尚界的工作，她终于有了自己的事业，不再是那个事事依靠他人的小女孩了。与此同时，Ross内心潜藏的不安全感终于爆发。十年前，他是高中里不起眼的古怪男生，只能仰望众星捧月的她；十年后，他拥有博士头衔，成为她新生活的重要支柱。Ross终于和梦寐以求的公主在一起了，以为从此happlily ever after, 某一天却突然发现公主拿起权杖，想要成为女王。他不知所措，恐惧自己又成为那个不起眼不被喜欢的high school loser，于是极力反抗。没人教过Ross如何面对女友的独立，他吃醋、耍小性子、无理取闹，甚至在大吵一架后酒后出轨，一切都糟糕透了。若是国产剧，后面或许就是浪子回头、大爱无疆的戏码，可老友记没有那么庸俗。编剧明白人心的矛盾、感情的多变，此刻你一往无前",3,813,春日迟
好的喜剧就是你开心的时候笑得出来，不开心的时候也笑得出来。,3,817,昏金暗玉
Always so good.,3,861,书中仙
Chandler好瘦，好喜欢她和Pheebs,3,867,艺艺艺仔
Ross和Rachel撮合的太快，失去了剧情需要的Sex Tension所以被拆了，很好，这之后的剧情两个人都烦人无比，都被过早的编在一起拖下了水=_.=……本季Monica的富翁男友这个段子过于玛丽苏了,3,869,宅蘑菇Moku
分分合合,3,878,Bomb
看到第三季，各种笑点套路都已经很清楚了，基本可以猜到。。Ross神烦，他在分手后对Rachel的一些举动，就是性骚扰好吗，而且他还是个傲娇控制狂。虽然第一季就设置了Ross的妻子发现自己是lesbian后，把Ross甩了，但这剧的性别观念真的很刻板。,3,831,llis
为何旧知己在最后，变不到老友,3,835,豆瓣天后董小姐
他们分手时是我第一次看老友记哭的稀里哗啦的！,3,841,萌发奇想
"我以为下一季会更瘦呢？

有内幕消息吗",3,859,毛里求斯
看过那么多对北美意难忘我得说rachel和ross这一对真是烦得登峰造极…,3,865,夏洛澀
I want friends like Friends.,3,917,顾蘑菇
这玩意儿得连着看，单一集就看不出什么，甚至会一点都不觉得好笑,3,931,怪瘦
罗宾威廉姆斯竟然来跑了个一分钟的龙套。,3,942,大空
RR分手的时候看哭了,3,974,Stephanie
JOEY!!!!,3,915,Madao
chan chan越来越瘦越来越瘦。,3,921,Echooo
Rachel啊 原谅Ross好不好,3,925,zz
本季客串：本斯蒂勒，罗宾威廉姆斯，etc,3,934,旧书君
你妹写了几句评论怎么都没了  不写了,3,952,Tooru
满分的一季，超多经典,3,956,白水
以前不愿意看美剧，总觉得太长，出几百集，不是要逼死人么？现在我认错。。。,3,967,孙开朗
生活总是充满欢乐的，你们六个活宝是我这段时间唯一可以笑出来的事,3,970,阿呆呆呆呆呆呆
12,3,975,Biglazy
后半部分钱德勒巨帅！！！！！,3,989,微热、
这季Rachel成熟了不少啊，Ross真的很过分呀，Chandler这季真的很瘦呀，发型也好~~帅了好多好多呀~~~,3,920,七夕夜_半步
这季太虐心了，我们都再也回不去了。,3,928,静眠虚空
10,3,938,雪神领域
love it,3,945,Mia Gump
或许当我们把往事重现时多少都会有黑色幽默出现。踢足球那集是目前为止最令人发指的好笑的一集。哈哈哈，Phoebe半裸上身的背影，Chandler笑成月牙的眼睛~“能把窗子关了吗，我的乳头硬的都可以割玻璃了”Joey如是说。当Chandler变成娘炮我又想狂笑又想戳瞎我的双眼。111228再看，那场broke up太心碎了,3,946,霰
